department,system,maintenance,machine_room,address,cabinet,name,model,producer,type,serial_number,power_supply,versions,manage_ip,,remarks,heap_number,grade,form
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA6,灾备外网- 外网防火墙9520A,Secoway USG9520,华为,网络,210235G6X9Z0C9000005,双路,Version 5.70 (USG9520 V200R001C01SPC700),10.248.254.3,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA5,灾备外网-外网防火墙9520B,Secoway USG9520,华为,网络,210235G6X9Z0C9000002,双路,Version 5.70 (USG9520 V200R001C01SPC700),10.248.254.4,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA6,灾备外网-外网防火墙9520C,Secoway USG9520,华为,网络,210235G6X9Z0C9000001,双路,Version 5.70 (USG9520 V200R001C01SPC700),10.248.254.5,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA5,灾备外网-外网防火墙9520D,Secoway USG9520,华为,网络,210235G6X9Z0C8000005,双路,Version 5.70 (USG9520 V200R001C01SPC700),10.248.254.6,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA4,灾备外网-外网防火墙5530A,USG5530S,华为,网络,210235G6HWZ0C9000008,双路,Version 5.30 USG5530S V300R001C00,10.248.254.7,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FA3,灾备外网-外网防火墙5530B,USG5530S,华为,网络,210235G6HWZ0C9000005,双路,Version 5.30 USG5530S V300R001C00,10.248.254.8,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FF10,10.248.254.9(ZB_WW9303_4FA),Quidway S9303,华为,网络,2102113089P0C8000793,双路,Version 5.110 (S9300 V200R001C00SPC300),10.248.254.9,（电信）原厂维保，2020-10-31,,1,一级,外网
网络部,灾备中心,在维,B座一楼,深圳市信息网络中心,弱电间,172.93.250.1(ZB-NW5700-1FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C9000042,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.1,,,1,,办公网
网络部,灾备中心,在维,A座七楼,深圳市信息网络中心,弱电间,172.93.250.10(ZB-NW5700-7FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C9000017,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.10,,,1,,办公网
网络部,灾备中心,在维,A座七楼,深圳市信息网络中心,弱电间,172.93.250.11(ZB-NW5700-7FBG-02),S5700-48TP-SI-AC,华为,网络,210235235310C9000029,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.11,,,1,,办公网
网络部,灾备中心,在维,C座二楼,深圳市信息网络中心,弱电间,172.93.250.12(ZB-NW5700-2FSS-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000313,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.12,,,1,,办公网
网络部,灾备中心,在维,C座二楼,深圳市信息网络中心,弱电间,172.93.250.13(ZB-NW5700-2FSS-02),S5700-48TP-SI-AC,华为,网络,210235235310C9000007,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.13,,,1,,办公网
网络部,灾备中心,在维,B座一楼,深圳市信息网络中心,弱电间,172.93.250.2(ZB-NW5700-1FBG-02),S5700-48TP-SI-AC,华为,网络,210235235310C9000046,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.2,,,1,,办公网
网络部,灾备中心,在维,A座二楼,深圳市信息网络中心,弱电间,172.93.250.3(ZB-NW5700-2FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000331,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.3,,,1,,办公网
网络部,灾备中心,在维,A座二楼,深圳市信息网络中心,弱电间,172.93.250.4(ZB-NW5700-2FBG-02),S5700-48TP-SI-AC,华为,网络,210235235310C7000115,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.4,,,1,,办公网
网络部,灾备中心,在维,A座三楼,深圳市信息网络中心,弱电间,172.93.250.5(ZB-NW5700-3FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C9000028,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.5,,,1,,办公网
网络部,灾备中心,在维,A座三楼,深圳市信息网络中心,弱电间,172.93.250.6(ZB-NW5700-3FBG-02),S5700-48TP-SI-AC,华为,网络,210235235310C9000030,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.6,,,1,,办公网
网络部,灾备中心,在维,A座四楼,深圳市信息网络中心,弱电间,172.93.250.7(ZB-NW5700-4FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000302,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.7,,,1,,办公网
网络部,灾备中心,在维,A座五楼,深圳市信息网络中心,弱电间,172.93.250.8(ZB-NW5700-5FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C9000010,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.8,,,1,,办公网
网络部,灾备中心,在维,A座六楼,深圳市信息网络中心,弱电间,172.93.250.9(ZB-NW5700-6FBG-01),S5700-48TP-SI-AC,华为,网络,210235235310C8000436,,Version 5.110 (S5700 V200R001C00SPC300),172.93.250.9,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC4,,DELL PowerEdge R710 机架式服务器,服务器,网络,FCJSXBX,,,172.93.251.2,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FF8,,服务器,服务器,网络,9K4PS2X,,,172.93.251.241,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FF8,,服务器,服务器,网络,JK4PS2X,,,172.93.251.242,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC5,,S5700-28C-EI,华为,网络,21023523386TC8000244,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.30,（电信）原厂维保，2020-10-31,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FD9,172.93.251.33(ZB_NW5700_4FD9_01),S5700-48TP-SI-AC,华为,网络,210235235310c8000431,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.33,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FG8,172.93.251.36(ZB_NW5700_4FG8_01),S5700-48TP-SI-AC,华为,网络,210235235310C8000198,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.36,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FG8,172.93.251.37(ZB_NW5700_4FG8_02),S5700-48TP-SI-AC,华为,网络,210235235310C8000184,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.37,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FH9,172.93.251.39(ZB_NW5700_4FH9_01),待核,华为,网络,210235235310C8000430,,,172.93.251.39,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC4,,Dell R510,服务器,网络,HSYY2W1,,,172.93.251.4,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FH9,172.93.251.40(ZB_NW5700_4FH9_02),S5700-48TP-SI-AC,华为,网络,210235235310C8000309,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.40,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC3,,HP DL360G6,服务器,网络,待补充,,,172.93.251.6,,,1,,办公网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FA3,172.93.251.66(ZB-NW5700-5FA3-01),S5700-48TP-SI-AC,华为,网络,210235236010C6005261,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.66,,,1,,办公网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FG8,172.93.251.67(ZB_NW5700_5FG8_01),S5700-48TP-SI-AC,华为,网络,210235235310C8000409,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.67,,,1,,办公网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FG8,172.93.251.68(ZB_NW5700_5FG8_02),S5700-48TP-SI-AC,华为,网络,210235235310C8000438,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.68,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC5,办公网-中科新业S7-1,中科新业S7,中科新业,网络,D43MF3X,,,172.93.251.7,,,1,,办公网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FG9,ZB-NW5700-5FG9-01,S5700-48TP-SI-AC,华为,网络,210235235310C8000327,,,172.93.251.70,,,1,,办公网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FH9,172.93.251.71(ZB_NW5700_5FH9_01),S5700-48TP-SI-AC,华为,网络,210235235310C7000120,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.71,,,1,,办公网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FH9,172.93.251.72(ZB_NW5700_5FH9_02),S5700-48TP-SI-AC,华为,网络,210235235310C8000320,,Version 5.110 (S5700 V200R001C00SPC300),172.93.251.72,,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC5,,华为Secoway NIP2100,华为,网络,210235G6RSZ0C9000001,,,172.93.251.9,（电信）原厂维保，2020-10-31,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC7,,Quidway S9312,华为,网络,2102113091P0C9000003,,Version 5.110 (S9300 V200R001C00SPC300),172.93.254.1,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FH10,172.93.254.10,Quidway S9303,华为,网络,2102113089P0C8000755,,Version 5.110 (S9300 V200R001C00SPC300),172.93.254.10,（电信）原厂维保，2020-10-31,,1,三级,办公网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FH10,172.93.254.13(ZB_NW9303_5FA),Quidway S9303,华为,网络,2102113089P0C8000795,,Version 5.110 (S9300 V200R001C00SPC300),172.93.254.13,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座5楼,深圳市信息网络中心,5FH10,172.93.254.14(ZB_NW9303_5FB),Quidway S9303,华为,网络,2102113089P0C8000938,,Version 5.110 (S9300 V200R001C00SPC300),172.93.254.14,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座6楼,深圳市信息网络中心,6FH1,172.93.254.15(ZB_NW9303_67FA),Quidway S9303,华为,网络,2102113089P0C8000941,,Version 5.110 (S9300 V200R001C00SPC300),172.93.254.15,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座7楼,深圳市信息网络中心,7FH1,172.93.254.16(ZB_NW9303_67FB),Quidway S9303,华为,网络,2102113089P0C8000764,,Version 5.110 (S9300 V200R001C00SPC300),172.93.254.16,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座三楼,深圳市信息网络中心,3F监控室,172.93.254.19(ZB_NW5700_3FA),S5700-48TP-SI-AC,华为,网络,21023523506TD3000090,,Version 5.110 (S5700 V200R001C00SPC300),172.93.254.19,（电信）原厂维保，2020-10-31,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC7,,Quidway S9312,华为,网络,2102113091P0C8000179,,Version 5.110 (S9300 V200R001C00SPC300),172.93.254.2,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座三楼,深圳市信息网络中心,3F监控室,172.93.254.20(ZB_NW5700_3FB),S5700-48TP-SI-AC,华为,网络,21023523506TD3000050,,Version 5.110 (S5700 V200R001C00SPC300),172.93.254.20,（电信）原厂维保，2020-10-31,,1,,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC7,172.93.254.3(ZB_NW9520_A),Secoway USG9520,华为,网络,210235G6X9Z0C8000004,,Version 5.70 (USG9520 V200R001C01SPC700),172.93.254.3,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC6,172.93.254.4(ZB_NW9520_B),Secoway USG9520,华为,网络,210235G6X9Z0C9000003,,Version 5.70 (USG9520 V200R001C01SPC700),172.93.254.4,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC7,172.93.254.5(ZB_NW9520_C),Secoway USG9520,华为,网络,210235G6X9Z0C9000006,,Version 5.70 (USG9520 V200R001C01SPC700),172.93.254.5,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC6,172.93.254.6(ZB_NW9520_D),Secoway USG9520,华为,网络,210235G6X9Z0C9000004,,Version 5.70 (USG9520 V200R001C01SPC700),172.93.254.6,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC5,172.93.254.7(ZB_NW5530S_A),USG5530S,华为,网络,210235G6HWZ0C9000004,,Version 5.30 USG5530S V300R001C00,172.93.254.7,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FC4,172.93.254.8(ZB_NW5530S_B),USG5530S,华为,网络,210235G6HWZ0C9000007,,Version 5.30 USG5530S V300R001C00,172.93.254.8,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,灾备中心,在维,B座4楼,深圳市信息网络中心,4FH10,172.93.254.9,Quidway S9303,华为,网络,2102113089P0C8000773,,Version 5.110 (S9300 V200R001C00SPC300),172.93.254.9,（电信）原厂维保，2020-10-31,,1,三级,办公网
网络部,市委园区,在维,中心机房,中共深圳市委员会,7#9U,QX-172.17.252.21(I-JueCe2QServer3750),C3750,思科,网络,CSG0741P0B9,单路,"Version 12.1(19)EA1c, RELEASE SOFTWARE (fc2)",172.17.252.21,,,1,,办公网
网络部,市委园区,在维,后楼4楼,中共深圳市委员会,5#8U,10.1.1.2(I-HL4F-2),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000094,单路,"Version 7.1.045, Release 7125P02",10.1.1.2,,,1,,外网
网络部,市委园区,在维,后楼3楼,中共深圳市委员会,2#8U,10.1.1.254（I-HL3FShiwei4507）,Quidway S7706,华为,网络,2102113305P0GC000705 ,单路,Version 5.160 (S7700 V200R008C00SPC500),10.1.1.254,,,1,,外网
网络部,市委园区,在维,东附楼3楼,中共深圳市委员会,3#4U,172.17.252.149(I-D3F-3),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000192,单路,"Version 7.1.045, Release 7125P02",172.17.252.149,,,1,,办公网
网络部,市委园区,在维,待核实补充,中共深圳市委员会,待核实补充,172.17.252.252 I-5F-center-1市委核心交换机,H3C S10516X,H3C,网络,210235A2B0X196000003/210235A2B0X196000001,双路,"Version 7.1.070, Release 7585P05",172.17.252.252,,,1,一级,办公网
网络部,市委园区,在维,后楼4楼,中共深圳市委员会,5#10U,10.1.1.1(I-HL4F-3),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000129,单路,"Version 7.1.045, Release 7125P02",10.1.1.1,,,1,,外网
网络部,市委园区,在维,后楼2楼,中共深圳市委员会,1#10U,10.1.1.10(I-HL2FShiwei3728-2),S3700-28TP-EI-MC-AC,华为,网络,2102352374DMF6000011,单路,Version 5.70 (S3700 V100R006C05),10.1.1.10,,,1,,外网
网络部,市委园区,在维,后楼2楼,中共深圳市委员会,1#6U,10.1.1.13(I-HL2F-3),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000029,单路,"Version 7.1.045, Release 7125P02",10.1.1.13,,,1,,外网
网络部,市委园区,在维,3楼值班室,中共深圳市委员会,3楼值班室,10.1.1.16(I-HL3FZB-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000107,单路,"Version 7.1.045, Release 7125P02",10.1.1.16,,,1,,外网
网络部,市委园区,在维,3楼值班室,中共深圳市委员会,3楼值班室,10.1.1.17(I-HL3FZB-2),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000101,单路,"Version 7.1.045, Release 7125P02",10.1.1.17,,,1,,外网
网络部,市委园区,在维,东附楼3楼,中共深圳市委员会,3#3U,10.1.1.19(I-D3F-4),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000179,单路,"Version 7.1.045, Release 7125P02",10.1.1.19,,,1,,外网
网络部,市委园区,在维,后楼2楼,中共深圳市委员会,1#8U,10.1.1.3(I-HL2F-2),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000191,单路,"Version 7.1.045, Release 7125P02",10.1.1.3,,,1,,外网
网络部,市委园区,在维,前楼1楼,中共深圳市委员会,4#9U,10.1.1.6(I-QL1F-2),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000107,单路,"Version 7.1.045, Release 7125P02",10.1.1.6,,,1,,外网
网络部,市委园区,在维,辅助楼2楼,中共深圳市委员会,5#9U,10.1.1.8(I-XL2F-2),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000095,单路,"Version 7.1.045, Release 7125P02",10.1.1.8,,,1,,外网
网络部,市委园区,在维,东附楼3楼,中共深圳市委员会,4#7U,10.1.1.9(I-D3F-5),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000180,单路,"Version 7.1.045, Release 7125P02",10.1.1.9,,,1,,外网
网络部,市委园区,在维,东附楼3楼,中共深圳市委员会,4#6U,172.17.252.16(I-D3F-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000194,单路,"Version 7.1.045, Release 7125P02",172.17.252.16,,,1,,办公网
网络部,市委园区,在维,东附楼3楼,中共深圳市委员会,4#11U,172.17.252.18(I-D3F-2),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000183,单路,"Version 7.1.045, Release 7125P02",172.17.252.18,,,1,,办公网
网络部,市委园区,在维,辅助楼2楼,中共深圳市委员会,5#7U,172.17.252.26(I-XL2F-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000080,单路,"Version 7.1.045, Release 7125P02",172.17.252.26,,,1,,办公网
网络部,市委园区,在维,辅助楼3楼,中共深圳市委员会,1#5U,172.17.252.28(I-XL3F-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000034,单路,"Version 7.1.045, Release 7125P02",172.17.252.28,,,1,,办公网
网络部,市委园区,在维,前楼1楼,中共深圳市委员会,4#8U,172.17.252.31(I-QL1F-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000187,单路,"Version 7.1.045, Release 7125P02",172.17.252.31,,,1,,办公网
网络部,市委园区,在维,前楼3楼,中共深圳市委员会,3#13U ,172.17.252.32(I-QL3F-2),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000193,单路,"Version 7.1.045, Release 7125P02",172.17.252.32,,,1,,办公网
网络部,市委园区,在维,前楼3楼,中共深圳市委员会,3#12U,172.17.252.33(I-QL3F-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000089,单路,"Version 7.1.045, Release 7125P02",172.17.252.33,,,1,,办公网
网络部,市委园区,在维,前楼5楼,中共深圳市委员会,3#6U,172.17.252.35(I-QL5F-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000036,单路,"Version 7.1.045, Release 7125P02",172.17.252.35,,,1,,办公网
网络部,市委园区,在维,决策网,中共深圳市委员会,7#6U,172.17.252.44(Juecewang-2),S3600-28TP-SI,H3C,网络,210235A10RH094000314,单路,"Version 3.10, Release 1602P01",172.17.252.44,,,1,,办公网
网络部,市委园区,在维,服务器,中共深圳市委员会,服务器,172.17.252.55(I-server-5516),Quidway S5516,华为,网络,705623001,单路,Version 3.10,172.17.252.55,,,1,,办公网
网络部,市委园区,在维,后楼3楼,中共深圳市委员会,1#5U,172.17.252.57(I-HL3F-2),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000123,单路,"Version 7.1.045, Release 7125P02",172.17.252.57,,,1,,办公网
网络部,市委园区,在维,后楼4楼,中共深圳市委员会,5#9U,172.17.252.58(I-HL4F-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000146,单路,"Version 7.1.045, Release 7125P02",172.17.252.58,,,1,,办公网
网络部,市委园区,在维,后楼2楼,中共深圳市委员会,1#7U,172.17.252.59(I-HL2F-1),H3C S5560-56C-HI,H3C,网络,210235A1PNH195000166,单路,"Version 7.1.045, Release 7125P02",172.17.252.59,,,1,,办公网
